serial_num,Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
9332,806226933,30,F,2,Post-Graduate,Single,FL,91750,no,no,no,cellular,Blue-collar,39982,4
9333,806232408,43,M,4,Uneducated,Single,CA,91750,no,yes,no,cellular,Selfemployeed,47846,4
9334,806244183,58,M,2,High School,Married,TX,91750,no,yes,no,cellular,White-collar,68047,4
9335,806250783,42,F,4,Unknown,Single,FL,91750,yes,yes,no,cellular,White-collar,32052,4
9336,806256333,49,F,3,Graduate,Single,NY,91750,no,yes,no,cellular,Businessman,15712,4
9337,806264958,57,F,3,Unknown,Unknown,NY,91750,yes,no,yes,cellular,Selfemployeed,35539,5
9338,806392908,52,M,3,High School,Single,NY,91750,yes,no,yes,cellular,Blue-collar,10109,4
9339,806407308,37,F,2,Post-Graduate,Single,TX,91750,no,no,no,unknown,Selfemployeed,20644,3
9340,806415183,46,M,3,Graduate,Married,NY,91750,no,no,no,cellular,Businessman,67514,5
9341,806428908,44,M,3,Graduate,Married,FL,91750,yes,no,no,telephone,Businessman,91434,3
9342,806432433,43,M,4,Unknown,Married,FL,91750,no,no,no,cellular,Businessman,109906,5
9343,806619333,58,M,2,Uneducated,Single,NY,91750,no,yes,no,cellular,Govt,94712,4
9344,806624208,39,F,4,Graduate,Single,NY,91750,yes,no,no,unknown,Selfemployeed,5525,4
9345,806634783,33,F,1,Graduate,Single,NY,91750,yes,yes,no,cellular,Blue-collar,55777,4
9346,806637558,52,F,4,Graduate,Married,CA,91750,yes,yes,no,unknown,Selfemployeed,14975,4
9347,806641683,55,F,1,Doctorate,Married,NE,91750,no,yes,no,unknown,Govt,37176,5
9348,806649333,43,M,3,Graduate,Single,FL,91750,yes,no,no,unknown,White-collar,147814,4
9349,806652483,45,M,4,Unknown,Married,FL,91750,yes,yes,no,telephone,Govt,60073,5
9350,806656083,35,F,2,Graduate,Married,FL,91750,no,no,no,cellular,Retirees,49183,4
9351,806694333,49,M,3,High School,Married,CA,91750,yes,no,no,cellular,Businessman,112603,3
9352,806752533,58,F,0,Unknown,Married,TX,91750,yes,yes,no,cellular,Blue-collar,29573,5
9353,806824908,56,M,1,Graduate,Married,NJ,91750,no,no,no,cellular,Blue-collar,75263,5
9354,806889633,37,F,1,Graduate,Single,NY,91750,no,no,no,cellular,Govt,33439,4
9355,806894133,38,F,2,High School,Single,CA,91750,no,no,no,cellular,Govt,29515,3
9356,806900508,52,F,1,Graduate,Married,CA,91750,yes,yes,no,cellular,Govt,52252,5
9357,806908608,45,M,2,Uneducated,Married,TX,91750,yes,yes,no,cellular,Blue-collar,45738,3
9358,806914158,48,F,3,High School,Married,TX,91750,no,yes,no,unknown,Selfemployeed,22135,5
9359,806917983,40,M,2,Unknown,Single,FL,91750,yes,no,no,unknown,Businessman,205774,4
9360,806947308,45,F,4,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,14975,4
9361,806970033,56,M,0,Graduate,Single,TX,91750,yes,yes,yes,cellular,Businessman,69818,4
9362,806989008,39,F,2,Graduate,Married,TX,91750,yes,yes,no,cellular,Govt,50508,5
9363,806992533,36,M,3,Unknown,Married,NY,91750,no,yes,no,unknown,White-collar,124439,5
9364,806995683,46,F,2,Graduate,Unknown,CA,91750,no,yes,no,cellular,Blue-collar,33203,4
9365,807014583,35,F,2,Graduate,Married,FL,91750,yes,yes,no,cellular,White-collar,58026,3
9366,807030858,60,F,2,High School,Married,TX,91750,no,no,no,cellular,Selfemployeed,15979,5
9367,807044958,52,F,2,High School,Single,CA,91750,yes,no,no,unknown,Businessman,22924,4
9368,807136758,44,F,3,High School,Unknown,CA,91750,no,yes,no,cellular,Businessman,26984,5
9369,807137808,45,F,2,High School,Single,CA,91750,yes,no,no,cellular,Blue-collar,38005,4
9370,807141183,54,F,2,Graduate,Married,FL,91750,no,no,no,unknown,Blue-collar,18643,5
9371,807149058,46,M,4,Graduate,Single,NY,91750,yes,yes,no,telephone,White-collar,76686,5
9372,807157833,32,M,0,Uneducated,Single,FL,91750,no,no,no,cellular,Blue-collar,56419,4
9373,807161508,58,F,0,High School,Married,FL,91750,yes,no,no,cellular,White-collar,32616,3
9374,807165033,47,F,4,Graduate,Single,NY,91750,yes,no,no,telephone,Selfemployeed,38431,5
9375,807173358,54,M,3,High School,Married,NY,91750,no,yes,no,unknown,Blue-collar,99001,4
9376,807209808,45,F,2,High School,Married,NJ,91750,yes,no,no,cellular,White-collar,41363,3
9377,807226683,57,F,1,High School,Married,TX,91750,no,no,no,unknown,Selfemployeed,14975,3
9378,807237783,54,M,1,Graduate,Married,CA,91750,yes,yes,no,cellular,Businessman,52333,5
9379,807244983,56,F,1,Graduate,Single,NY,91750,yes,no,no,unknown,Selfemployeed,24875,5
9380,807275733,45,F,4,Unknown,Single,NY,91750,no,yes,no,unknown,White-collar,28587,5
9381,807349158,31,F,0,Graduate,Single,NY,91750,no,no,no,cellular,Blue-collar,24104,5
9382,807369708,65,M,0,High School,Single,NY,91750,no,yes,no,telephone,Businessman,47476,5
9383,807379833,51,F,3,Unknown,Single,CA,91750,no,no,no,cellular,Retirees,29759,4
9384,807393558,35,M,2,Uneducated,Single,FL,91750,yes,yes,no,cellular,Govt,71094,5
9385,807426033,49,F,0,Doctorate,Unknown,TX,91750,no,no,yes,unknown,Selfemployeed,37655,4
9386,807523008,50,F,1,Uneducated,Married,TX,91750,no,yes,yes,cellular,Govt,28183,4
9387,807584958,42,F,5,High School,Married,CA,91750,no,no,no,cellular,Selfemployeed,17698,4
9388,807587433,63,F,0,Uneducated,Single,CA,91750,no,no,yes,cellular,Blue-collar,23847,3
9389,807589908,38,F,3,High School,Single,TX,91750,yes,no,no,cellular,Retirees,52914,3
9390,807593058,55,F,2,Graduate,Single,CA,91750,no,yes,no,unknown,Retirees,19984,3
9391,807596358,53,M,2,Unknown,Married,NY,91750,yes,no,no,cellular,Selfemployeed,72580,4
9392,807600633,45,M,3,Graduate,Married,FL,91750,no,no,no,cellular,Blue-collar,98894,4
9393,807604233,50,M,2,High School,Married,CA,91750,no,yes,yes,cellular,White-collar,91268,4
9394,807722658,55,M,2,Post-Graduate,Single,CA,91750,no,no,no,cellular,White-collar,77236,4
9395,807915408,32,M,0,Post-Graduate,Married,TX,91750,no,no,no,cellular,Govt,64538,3
9396,807946833,55,F,1,Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,32334,5
9397,807964908,62,M,1,Graduate,Married,NJ,91750,no,no,no,cellular,Selfemployeed,14975,4
9398,807971658,57,M,2,Unknown,Single,CA,91701,no,no,no,unknown,Businessman,145800,4
9399,807977808,57,M,1,High School,Single,CA,90250,no,yes,no,telephone,White-collar,136576,4
9400,807986133,48,F,4,Graduate,Single,FL,91750,no,yes,yes,cellular,Blue-collar,12315,4
9401,807990108,50,F,2,Graduate,Married,FL,91750,yes,yes,no,telephone,White-collar,35422,5
9402,808045833,53,F,3,Uneducated,Married,CA,90250,yes,no,no,unknown,Businessman,224579,5
9403,808169358,37,F,3,Graduate,Married,TX,91750,no,yes,no,unknown,Selfemployeed,14975,4
9404,808273533,51,F,3,High School,Married,FL,91750,yes,yes,no,cellular,White-collar,20790,5
9405,808279158,38,M,2,Graduate,Married,CA,91750,no,yes,no,cellular,Businessman,117352,3
9406,808281483,44,M,3,Post-Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,55159,4
9407,808284783,43,F,3,High School,Unknown,NY,91750,yes,no,yes,cellular,Retirees,19028,5
9408,808287408,63,M,2,High School,Married,FL,91750,yes,yes,no,cellular,Businessman,114207,4
9409,808292958,54,F,1,Doctorate,Unknown,CA,91750,yes,no,yes,unknown,Selfemployeed,29509,4
9410,808527183,60,M,1,High School,Single,TX,91750,no,yes,no,cellular,White-collar,73524,4
9411,808669083,56,M,4,Unknown,Married,FL,91750,no,yes,yes,cellular,White-collar,89957,5
9412,808675083,43,M,4,High School,Married,TX,91750,no,yes,no,cellular,White-collar,43842,5
9413,808681158,65,F,0,High School,Single,PA,91750,yes,no,no,unknown,Selfemployeed,12150,5
9414,808705758,50,F,2,Graduate,Single,TX,91750,no,no,no,telephone,Selfemployeed,14975,4
9415,808732458,44,F,3,Uneducated,Single,CA,91750,yes,no,no,cellular,White-collar,32900,5
9416,808743558,43,M,4,Uneducated,Married,NY,91750,no,no,yes,cellular,Retirees,79058,5
9417,808747233,44,F,3,Uneducated,Married,TX,91750,no,yes,no,cellular,Blue-collar,29998,5
9418,808750458,44,F,2,Post-Graduate,Married,CA,91750,no,no,yes,cellular,Retirees,23290,5
9419,808753758,48,F,1,Uneducated,Unknown,TX,91750,no,yes,no,cellular,Govt,50528,5
9420,808756458,48,F,3,Graduate,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,42845,4
9421,808796208,46,F,2,Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,14975,3
9422,808891983,55,F,2,Graduate,Married,FL,91750,no,yes,no,cellular,White-collar,48489,4
9423,808897683,45,F,3,Unknown,Single,TX,91750,no,no,no,cellular,Selfemployeed,35630,4
9424,808903308,52,F,3,Graduate,Single,CA,91750,yes,no,no,cellular,Govt,29007,5
9425,808909008,49,F,2,Graduate,Married,NJ,91750,no,yes,no,unknown,Selfemployeed,14272,4
9426,808950108,53,M,0,Unknown,Single,CA,91750,yes,yes,no,cellular,Govt,60855,5
9427,808964433,60,F,1,Doctorate,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,14975,4
9428,808967883,45,M,2,Graduate,Married,TX,91750,no,no,yes,cellular,Businessman,92084,3
9429,808981608,45,F,3,Unknown,Married,NY,91750,no,yes,no,cellular,Selfemployeed,53997,5
9430,809068983,43,M,3,Graduate,Single,TX,91750,no,yes,no,cellular,Blue-collar,96710,3
9431,809071083,36,M,2,Uneducated,Married,NJ,91750,no,no,no,cellular,Selfemployeed,70005,4
9432,809092458,37,M,3,Doctorate,Single,FL,91750,no,yes,no,cellular,Businessman,95840,5
9433,809127858,44,M,3,Graduate,Single,NY,91750,yes,no,no,cellular,White-collar,79187,5
9434,809147283,51,F,1,Graduate,Married,TX,91750,no,yes,yes,cellular,Businessman,197655,5
9435,809164083,36,F,1,Unknown,Single,CA,91750,no,no,no,cellular,Selfemployeed,14319,4
9436,809169858,56,M,1,Uneducated,Married,NY,91750,no,yes,yes,cellular,Govt,107252,4
9437,809276808,44,M,5,Graduate,Married,FL,91750,yes,yes,no,cellular,Govt,73879,3
9438,809290308,39,M,1,Graduate,Married,TX,91750,no,no,no,unknown,Retirees,18361,5
9439,809292483,41,F,3,Unknown,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,10340,5
9440,809296308,58,F,0,Graduate,Single,NY,91750,yes,yes,no,unknown,Selfemployeed,11733,4
9441,809307108,51,F,1,Graduate,Married,NY,91750,yes,yes,no,cellular,Blue-collar,53754,4
9442,809311758,49,M,3,Uneducated,Unknown,NY,91750,yes,yes,yes,cellular,Selfemployeed,62038,4
9443,809320908,42,M,3,Post-Graduate,Married,NY,91750,no,yes,no,cellular,Govt,52222,5
9444,809342208,42,F,2,Doctorate,Married,FL,91750,no,no,no,cellular,Selfemployeed,20032,5
9445,809358708,62,F,1,Graduate,Single,TX,91750,no,no,no,unknown,White-collar,38192,5
9446,809360883,36,F,3,Graduate,Single,TX,91750,no,yes,no,unknown,Businessman,35177,4
9447,809363958,52,M,1,Graduate,Single,FL,91750,yes,no,yes,cellular,Govt,52641,5
9448,809378133,55,M,1,Graduate,Single,TX,91750,no,yes,no,cellular,White-collar,82924,5
9449,809425533,33,M,1,Graduate,Single,NY,91750,no,no,no,cellular,Businessman,111135,4
9450,809440008,38,F,1,Graduate,Single,TX,91750,no,no,yes,cellular,Selfemployeed,31745,4
9451,809445858,40,M,3,Graduate,Single,TX,91750,no,yes,no,cellular,White-collar,89370,3
9452,809452383,60,M,2,Graduate,Single,CA,91750,yes,yes,no,cellular,Govt,76002,5
9453,809459733,43,M,2,High School,Single,NY,91750,no,yes,no,unknown,Businessman,129222,4
9454,809464608,57,F,3,Graduate,Single,TX,91750,no,no,yes,cellular,Selfemployeed,31547,4
9455,809538783,47,M,1,Uneducated,Married,NY,91750,no,yes,no,telephone,Govt,50528,4
9456,809540733,51,M,2,Uneducated,Single,NJ,91750,yes,no,no,telephone,Businessman,163579,4
9457,809559933,50,F,4,Graduate,Single,TX,91750,no,no,yes,cellular,Selfemployeed,29167,5
9458,809565183,40,F,5,Graduate,Unknown,TX,91750,yes,yes,no,cellular,Retirees,31188,4
9459,809582058,62,M,1,Uneducated,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,60939,4
9460,809589783,43,M,4,Graduate,Single,CA,90029,no,yes,no,unknown,White-collar,147581,3
9461,809599158,39,F,3,High School,Single,TX,91750,no,yes,no,unknown,Selfemployeed,14975,4
9462,809608533,51,F,4,Graduate,Married,CA,91750,yes,no,no,unknown,Selfemployeed,14129,5
9463,809616108,55,F,3,Graduate,Married,NY,91750,no,no,no,unknown,Blue-collar,32690,4
9464,809620833,53,F,2,High School,Single,TX,91750,no,yes,yes,unknown,Retirees,25531,5
9465,809626983,29,F,1,Graduate,Married,SC,91750,yes,yes,no,cellular,Govt,32510,3
9466,809631483,43,M,3,Unknown,Married,FL,91750,yes,yes,no,cellular,Businessman,63157,5
9467,809797158,42,F,2,High School,Single,TX,91750,no,yes,no,unknown,Retirees,39478,4
9468,809809008,36,M,2,Graduate,Married,NY,91750,yes,yes,no,cellular,Businessman,69033,4
9469,809811858,62,F,0,Unknown,Married,CA,91750,yes,no,no,cellular,Govt,29251,5
9470,809818008,38,F,1,Graduate,Single,FL,91750,no,yes,no,unknown,White-collar,25106,4
9471,809825358,41,F,2,Doctorate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,7865,4
9472,809844108,35,M,0,Doctorate,Single,NY,91750,no,no,no,cellular,Blue-collar,77770,5
9473,809846283,37,F,2,Unknown,Married,CA,91750,no,no,no,cellular,White-collar,51997,5
9474,809849358,52,F,3,Post-Graduate,Single,NY,91750,yes,no,yes,cellular,Blue-collar,31796,4
9475,809855808,38,F,1,High School,Married,TX,91750,no,yes,no,cellular,Blue-collar,12149,4
9476,809937933,56,F,1,Graduate,Unknown,CA,91750,yes,yes,no,cellular,Selfemployeed,59766,3
9477,809941233,49,F,4,Doctorate,Single,NY,91750,no,no,yes,cellular,Selfemployeed,12776,3
9478,809951133,35,F,2,Graduate,Married,TX,91750,yes,yes,no,unknown,Govt,21755,4
9479,809954133,35,M,3,Uneducated,Married,NY,91750,no,yes,no,cellular,White-collar,96203,3
9480,809959683,50,F,1,Graduate,Married,FL,91750,no,no,no,cellular,Blue-collar,16353,3
9481,809962908,55,F,3,Graduate,Single,NY,91750,no,no,no,telephone,Retirees,18302,5
9482,809966058,52,M,0,Unknown,Married,FL,91750,no,no,no,cellular,Businessman,69002,4
9483,809967783,60,F,2,Graduate,Married,CA,91750,no,yes,yes,cellular,Selfemployeed,23250,5
9484,809976033,53,F,2,Post-Graduate,Single,NV,91750,yes,no,no,unknown,Selfemployeed,14975,4
9485,809978733,50,M,2,Graduate,Married,TX,91750,no,no,yes,cellular,Retirees,61269,4
9486,809984133,33,F,3,Graduate,Married,CA,91750,no,no,no,cellular,Govt,31960,4
9487,809990883,45,F,4,Unknown,Married,CA,91750,no,yes,no,cellular,Selfemployeed,20552,5
9488,810040908,50,F,5,Post-Graduate,Married,CA,90025,yes,no,no,cellular,Businessman,231576,5
9489,810201783,43,F,4,Uneducated,Married,FL,91750,no,no,no,cellular,Selfemployeed,32041,5
9490,810220833,37,F,3,High School,Married,TX,91750,yes,yes,yes,telephone,Selfemployeed,14975,4
9491,810261633,53,F,2,High School,Single,NY,91750,yes,yes,no,cellular,Businessman,193105,4
9492,810271083,44,F,3,Unknown,Married,TX,91750,yes,no,no,cellular,Selfemployeed,22759,4
9493,810321933,46,F,2,Graduate,Single,CA,91750,no,no,no,cellular,White-collar,18037,5
9494,810347208,42,F,4,Uneducated,Single,NY,91750,no,no,no,cellular,Blue-collar,12047,3
9495,810449883,36,F,3,High School,Married,CA,91750,yes,yes,no,unknown,Selfemployeed,11022,5
9496,810493458,45,F,3,Graduate,Unknown,NJ,91750,no,yes,yes,cellular,Selfemployeed,59935,3
9497,810545733,50,M,3,Uneducated,Married,MN,91750,no,no,no,unknown,Retirees,54366,4
9498,810586833,36,F,0,Unknown,Married,CA,91750,no,no,no,cellular,Businessman,37254,5
9499,810667158,49,F,2,High School,Married,CA,91750,yes,no,no,cellular,Blue-collar,58467,4
9500,810789708,61,M,0,Post-Graduate,Single,TX,91750,no,no,no,cellular,White-collar,69776,3
9501,810856833,56,F,3,Graduate,Married,CA,91750,no,no,no,cellular,Govt,18264,4
9502,810868758,44,F,2,Uneducated,Single,NY,91750,no,yes,no,cellular,Businessman,26400,5
9503,810875958,53,F,4,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,28173,4
9504,810974958,55,F,1,Graduate,Married,CA,91750,no,yes,yes,cellular,Businessman,27616,4
9505,810986883,46,M,2,Uneducated,Unknown,NY,91750,yes,no,no,cellular,Retirees,79204,4
9506,811005858,54,F,2,Doctorate,Single,CA,91750,no,no,no,cellular,Govt,33503,5
9507,811013658,43,F,5,Graduate,Single,MI,91750,yes,no,no,cellular,Selfemployeed,35598,3
9508,811035483,44,F,3,Graduate,Married,CA,91750,no,no,no,unknown,Selfemployeed,14975,3
9509,811076883,50,M,1,Graduate,Married,FL,91750,no,no,no,cellular,White-collar,91644,5
9510,811081083,60,F,1,Graduate,Single,NY,91750,yes,no,no,cellular,Selfemployeed,59107,4
9511,811095483,36,F,4,Unknown,Single,CA,91750,yes,no,no,unknown,Selfemployeed,14975,5
9512,811111083,35,F,2,Graduate,Single,CA,91750,no,no,no,cellular,Blue-collar,14537,5
9513,811140933,41,M,4,Graduate,Unknown,NJ,91750,no,yes,no,cellular,Govt,96094,4
9514,811457058,35,F,4,High School,Married,CA,91750,no,yes,no,cellular,Businessman,18680,5
9515,811463283,64,F,0,Doctorate,Married,FL,91750,no,yes,no,cellular,Blue-collar,36006,5
9516,811467708,40,F,5,Graduate,Married,CA,91750,yes,yes,no,unknown,Businessman,26464,5
9517,811475733,42,F,2,Graduate,Unknown,CA,91750,yes,yes,yes,unknown,Retirees,27405,3
9518,811527933,42,F,3,Uneducated,Married,NY,91750,no,no,no,telephone,Blue-collar,24988,5
9519,811532208,55,F,3,Graduate,Single,FL,91750,no,no,yes,cellular,White-collar,39546,5
9520,811534983,43,F,4,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,18917,5
9521,811554708,42,F,5,High School,Married,WA,53010,no,no,yes,cellular,White-collar,39360,5
9522,811571733,50,F,0,Uneducated,Married,CA,91750,yes,yes,no,cellular,Blue-collar,30965,3
9523,811604133,36,F,0,Uneducated,Single,NY,91750,no,yes,no,unknown,Selfemployeed,6550,3
9524,811697958,29,M,0,Unknown,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,63126,4
9525,811700058,46,M,4,Graduate,Single,NJ,91750,yes,no,no,cellular,Blue-collar,79693,4
9526,811705233,60,M,0,Uneducated,Married,TX,91750,no,yes,no,cellular,Govt,50262,4
9527,811713408,56,M,3,High School,Single,FL,91750,no,no,no,cellular,Selfemployeed,84367,5
9528,811721133,47,F,3,Graduate,Married,TX,91750,no,yes,yes,unknown,Selfemployeed,20297,4
9529,811762383,34,M,4,Post-Graduate,Single,NY,91750,no,no,no,cellular,Businessman,85014,4
9530,811775883,46,M,2,Uneducated,Single,NY,91750,no,yes,no,cellular,Govt,76105,5
9531,811793433,58,F,2,Uneducated,Unknown,NY,91750,no,yes,yes,cellular,Businessman,198849,4
9532,811889808,44,M,5,High School,Married,CA,91750,no,no,no,cellular,Selfemployeed,102430,3
9533,811898133,48,F,1,Graduate,Single,CA,91750,yes,no,no,unknown,Selfemployeed,12082,4
9534,811907583,55,F,2,Uneducated,Married,CA,91750,yes,yes,no,cellular,Retirees,54876,5
9535,811912608,45,M,3,Unknown,Married,NJ,91750,no,no,yes,unknown,Retirees,92221,4
9536,811915383,55,F,1,High School,Single,NY,91750,no,no,no,unknown,White-collar,29263,5
9537,811942983,34,M,3,High School,Married,NJ,91750,yes,yes,no,cellular,White-collar,80291,4
9538,811965558,52,M,3,Graduate,Married,TX,91750,yes,yes,no,unknown,White-collar,118907,3
9539,811970808,37,F,2,High School,Married,FL,91750,no,yes,no,cellular,Selfemployeed,37961,3
9540,811974483,52,M,2,Graduate,Married,CA,91750,no,yes,no,cellular,Businessman,93661,4
9541,811980858,50,F,1,Post-Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,14975,3
9542,811989858,47,F,2,Graduate,Single,CA,91750,yes,yes,no,cellular,Govt,38031,5
9543,812019933,47,M,3,Graduate,Married,TX,91750,no,yes,no,cellular,Blue-collar,16027,4
9544,812089383,48,M,2,Doctorate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,61917,3
9545,812218908,30,F,0,Graduate,Married,FL,91750,no,yes,no,unknown,Govt,33349,4
9546,812222208,44,M,3,Graduate,Married,UT,91750,no,no,no,unknown,White-collar,96487,4
9547,812224983,31,M,0,Graduate,Married,TX,91750,yes,yes,yes,cellular,Blue-collar,110407,5
9548,812230308,41,M,4,Uneducated,Married,TX,91750,no,yes,no,cellular,Businessman,114549,5
9549,812235108,49,F,1,Uneducated,Married,NY,91750,yes,no,no,cellular,Retirees,56878,4
9550,812247033,27,F,0,Graduate,Unknown,NY,91750,no,no,no,unknown,Blue-collar,35908,4
9551,812406183,39,F,5,Graduate,Single,TX,91750,no,no,no,cellular,Blue-collar,23525,3
9552,812408058,46,M,4,Graduate,Single,NY,91750,no,yes,no,cellular,White-collar,108249,5
9553,812411058,39,F,5,Graduate,Married,FL,91750,no,no,yes,unknown,Govt,31528,4
9554,812420358,60,F,0,Unknown,Single,TX,91750,no,no,no,cellular,Selfemployeed,5225,5
9555,812441358,48,F,3,Unknown,Married,FL,91750,no,no,no,cellular,Blue-collar,31299,5
9556,812443458,46,M,3,Unknown,Single,TX,91750,no,no,no,cellular,Businessman,107951,3
9557,812446158,30,M,0,Graduate,Married,NJ,91750,yes,no,no,cellular,Businessman,82252,4
9558,812449758,46,F,2,Unknown,Single,NY,91750,yes,no,no,cellular,Retirees,22000,3
9559,812453283,58,F,3,Unknown,Married,NY,91750,no,no,no,unknown,White-collar,137926,5
9560,812465958,44,M,5,High School,Single,CA,91750,no,yes,no,cellular,Blue-collar,87591,5
9561,812488608,63,M,1,Uneducated,Married,TX,91750,yes,no,yes,cellular,Govt,85028,4
